Bid No,Items,Quantity,Department Name And Address,Start Date,End Date,RA available
GEM/2025/B/6854412,"Presenter PTZ Tracking Camera,PTZ Camera,Wall mount for cameras,Recorder and Streaming device,Captu",70,Ministry of Finance Department of Revenue,2025-11-04T12:46:04Z,2025-11-04T12:46:04Z,No
GEM/2025/B/6854155,"SUPPLY AND INSTALLATION OF 14 TON MOBILE CRANE 1 NO. AT BEML, DIST OFFICE, RAMAGUNDAM.,SUPPLY AND I",2,Ministry of Defence Department of Defence Production,2025-11-04T12:58:47Z,2025-11-04T12:58:47Z,No
GEM/2025/B/6842666,Plain Copier Paper (V3) ISI Marked to IS 14490,480,Ministry of Defence Department of Defence Research & Development,2025-11-04T12:57:27Z,2025-11-04T12:57:27Z,No
GEM/2025/B/6788980,Illuminated Stand Magnifier,20,Ministry of Defence Department of Defence Research & Development,2025-11-04T12:47:49Z,2025-11-04T12:47:49Z,No
GEM/2025/B/6741064,RO Water Plant for Hemodialysis,3,Ministry of Railways Railways Public Sector Undertakings,2025-11-04T12:51:17Z,2025-11-04T12:51:17Z,No
GEM/2025/B/6842345,Wireless Access Point (V2),10,Ministry of Home Affairs Central Police Organisation,2025-11-03T09:38:57Z,2025-11-03T09:38:57Z,No
GEM/2025/B/6843813,"Bed Sheets,Pillow Cover,Mattress,Bed Cover,Mosquito Net,Farrata Wall Fan,Desert Tent Coolers,Curtai",498,Ministry of Defence Department of Military Affairs,2025-11-01T18:11:08Z,2025-11-01T18:11:08Z,No
GEM/2025/B/6843653,"Solar Water Heater,Chimney,Coolers,Dinner Thali,Spoons,Steel Glasses,Dinning Table Mats,Idli Maker,",255,Ministry of Defence Department of Military Affairs,2025-11-01T18:09:50Z,2025-11-01T18:09:50Z,No
GEM/2025/B/6843524,"White Board,Seating Bench,Wall Mounted Fans,Curtains Door,Curtain Rod with holder,Desert Coolers,Ce",133,Ministry of Defence Department of Military Affairs,2025-11-01T18:12:10Z,2025-11-01T18:12:10Z,No
GEM/2025/B/6779382,"Operation And Maintenance Of Other Machines And Plants - Final product handling, Painting of MS dru",1,PMO Department of Atomic Energy,2025-11-01T18:02:50Z,2025-11-01T18:02:50Z,No
GEM/2025/B/6848224,LED TV 42 Inch,4,Ministry of Defence Department of Military Affairs,2025-11-01T18:28:38Z,2025-11-01T18:28:38Z,No
GEM/2025/B/6848298,Hard Disk Drive 8 TB,2,Ministry of Defence Department of Military Affairs,2025-11-01T18:50:28Z,2025-11-01T18:50:28Z,No
GEM/2025/B/6848358,"Rechargeable LED Traffic Baton Light STOP and GO.,Pilot Bag,Regimental Cane,Food Carrier,Milton The",48,Ministry of Defence Department of Military Affairs,2025-11-01T19:20:09Z,2025-11-01T19:20:09Z,No
GEM/2025/B/6849778,"AMC of Integrated Security and Surveillance System - Theft Prevention, Vehicle Management, Visitor ",1,Ministry of Home Affairs Central Police Organisation,2025-11-03T12:04:45Z,2025-11-03T12:04:45Z,No
GEM/2025/B/6830427,Hyper Converged Infrastructure for Data Center (V2),1,Ministry of Defence Department of Defence Research & Development,2025-11-03T12:13:12Z,2025-11-03T12:13:12Z,No
GEM/2025/B/6829063,Monthly Basis Cab & Taxi Hiring Services - SUV; 2000 KM per month and 12 hours per day per vehicle;,1,Ministry of Railways Indian Railways,2025-11-03T12:11:17Z,2025-11-03T12:11:17Z,No
GEM/2025/B/6821311,Horizontal Autoclave,4,Ministry of Labour and Employment Employees State Insuarnce Corporation,2025-11-03T12:19:45Z,2025-11-03T12:19:45Z,No
GEM/2025/B/6850219,"Manpower Outsourcing Services - Minimum wage - Unskilled; Secondary School; Admin,Manpower Outsourc",7,Ministry of Youth Affairs and Sports Department of Youth Affairs,2025-11-03T12:36:56Z,2025-11-03T12:36:56Z,No
GEM/2025/B/6845099,"Toner Cartridges / Ink Cartridges / Consumables for Printers,Toner Cartridges / Ink Cartridges / Co",9,Ministry of Railways Indian Railways,2025-11-03T11:19:59Z,2025-11-03T11:19:59Z,No
GEM/2025/B/6769524,"Supply of K4 crash rare Bollards- set of 3,Desktop with Windows,Hydraulic Oil ( 01 Ltr),LED Light,P",39,Ministry of Defence Department of Defence Research & Development,2025-10-30T12:59:50Z,2025-10-30T12:59:50Z,No
GEM/2025/B/6842345,Wireless Access Point (V2),10,Ministry of Home Affairs Central Police Organisation,2025-11-03T09:38:57Z,2025-11-03T09:38:57Z,No
GEM/2025/B/6826739,"RHEL SERVER 2 X INTEL XEON-SILVER 4510, 128GB RAM, 2 X 480GB NVME SSD, RHEL SERVER OS, 1 X 32GB 2-P",9,Ministry of Defence Department of Defence Research & Development,2025-10-31T09:42:06Z,2025-10-31T09:42:06Z,No
GEM/2025/B/6840436,Custom Bid for Services - Repair of Signal Conditioner as per SoW,1,Ministry of Defence Department of Defence Production,2025-10-30T16:35:27Z,2025-10-30T16:35:27Z,No
GEM/2025/B/6843813,"Bed Sheets,Pillow Cover,Mattress,Bed Cover,Mosquito Net,Farrata Wall Fan,Desert Tent Coolers,Curtai",498,Ministry of Defence Department of Military Affairs,2025-11-01T18:11:08Z,2025-11-01T18:11:08Z,No
GEM/2025/B/6843653,"Solar Water Heater,Chimney,Coolers,Dinner Thali,Spoons,Steel Glasses,Dinning Table Mats,Idli Maker,",255,Ministry of Defence Department of Military Affairs,2025-11-01T18:09:50Z,2025-11-01T18:09:50Z,No
GEM/2025/B/6843524,"White Board,Seating Bench,Wall Mounted Fans,Curtains Door,Curtain Rod with holder,Desert Coolers,Ce",133,Ministry of Defence Department of Military Affairs,2025-11-01T18:12:10Z,2025-11-01T18:12:10Z,No
GEM/2025/B/6779382,"Operation And Maintenance Of Other Machines And Plants - Final product handling, Painting of MS dru",1,PMO Department of Atomic Energy,2025-11-01T18:02:50Z,2025-11-01T18:02:50Z,No
GEM/2025/B/6848224,LED TV 42 Inch,4,Ministry of Defence Department of Military Affairs,2025-11-01T18:28:38Z,2025-11-01T18:28:38Z,No
GEM/2025/B/6848298,Hard Disk Drive 8 TB,2,Ministry of Defence Department of Military Affairs,2025-11-01T18:50:28Z,2025-11-01T18:50:28Z,No
GEM/2025/B/6853415,Foam Mattress (V3),4,Ministry of Railways Indian Railways,2025-11-04T17:24:07Z,2025-11-04T17:24:07Z,No
GEM/2025/B/6856598,Manpower Outsourcing Services - Minimum wage - Highly-Skilled; High School; Others,1,Ministry of Youth Affairs and Sports Department of Youth Affairs,2025-11-04T17:43:18Z,2025-11-04T17:43:18Z,No
GEM/2025/B/6856687,LAPTOP COMPUTER,4,Ministry of Defence Department of Defence Research & Development,2025-11-04T17:59:21Z,2025-11-04T17:59:21Z,No
GEM/2025/B/6856669,Manpower Outsourcing Services - Minimum wage - Unskilled; Secondary School; Others,1,Ministry of Youth Affairs and Sports Department of Youth Affairs,2025-11-04T17:50:19Z,2025-11-04T17:50:19Z,No
GEM/2025/B/6854972,1 GBT HEX BRIDGE ASSEMBLY WITH BUS BARS,3,Ministry of Defence Department of Defence Research & Development,2025-11-04T14:39:23Z,2025-11-04T14:39:23Z,No
GEM/2025/B/6832657,Pure white baniyan cloth,1500,Ministry of Defence Department of Defence Research & Development,2025-11-04T17:58:55Z,2025-11-04T17:58:55Z,No
GEM/2025/B/6831925,Autoclave Electrical Cables Conveyor Tray,10,Ministry of Defence Department of Defence Research & Development,2025-11-04T17:54:53Z,2025-11-04T17:54:53Z,No
GEM/2025/B/6821272,"Solo L Shape Transparent File Folder,White Board 4x6 Feet,Pencils,Trays,Butter Flow Ball Pens",3005,Ministry of Defence Department of Defence Research & Development,2025-11-04T17:57:33Z,2025-11-04T17:57:33Z,No
GEM/2025/B/6856671,"Split Air Conditioner Including Green AC, Wall Mount Type (V2)",5,Ministry of Finance Department of Financial Services,2025-11-04T18:00:37Z,2025-11-04T18:00:37Z,No
GEM/2025/B/6854677,"Copier Paper A3 Size,Solo Box File Lever Arch,White Board Magnetic Dusters,Dobule Side Tape,Munix D",1380,Ministry of Defence Department of Defence Research & Development,2025-11-04T18:05:59Z,2025-11-04T18:05:59Z,No
GEM/2025/B/6844316,Matl Code: 10020229000400 Desc: O-Rings & Gaskets Drwg No: 233A-O-Rings & Gaskets,20,Ministry of Defence Department of Defence Production,2025-10-31T15:59:47Z,2025-10-31T15:59:47Z,No
GEM/2025/B/6825108,"Pneumatic double acting,cylinder with end position,cushioning adjustable at both ends,suitable for ",513,PMO Department of Atomic Energy,2025-10-31T18:03:17Z,2025-10-31T18:03:17Z,No
GEM/2025/B/6819714,Renewal of Adobe creative cloud software license for teams all apps for 1 year,2,Ministry of Finance Department of Economic Affairs,2025-10-31T18:11:48Z,2025-10-31T18:11:48Z,No
GEM/2025/B/6819673,"Spares siemens make S7-300 PLC, CPU 315-2PN/DP, Type no. 6ES7315-2EH14-0AB0",1,PMO Department of Atomic Energy,2025-10-31T18:09:36Z,2025-10-31T18:09:36Z,No
GEM/2025/B/6718521,"Desk Pads - Writing (V2),Gel Pen (V3)",2000,Ministry of Power POWER GRID Corporation OF INDIA Limited,2025-10-31T17:51:27Z,2025-10-31T17:51:27Z,No
GEM/2025/B/6563474,"Ex work supply for COMPOSITE CORE HTLS CONDUCTOR,Ex work supply for SUSPENSION CLAMP FOR SUSPENSION",7602,Ministry of Power POWER GRID Corporation OF INDIA Limited,2025-08-12T18:05:58Z,2025-08-12T18:05:58Z,No
GEM/2025/B/6845496,DTL for Trg Camp 3 Sheets,2,Ministry of Defence Department of Military Affairs,2025-10-31T18:35:34Z,2025-10-31T18:35:34Z,No
GEM/2025/B/6845494,15 INCH LAPTOP WITH MAC OS,4,Ministry of Defence Department of Defence Research & Development,2025-10-31T18:32:40Z,2025-10-31T18:32:40Z,No
GEM/2025/B/6779216,HP TRIMOFIN 23 OIL,15120,PMO Department of Atomic Energy,2025-10-31T18:43:58Z,2025-10-31T18:43:58Z,No
GEM/2025/B/6845686,"White Bed Sheet,Oxygen Concentrator,Patients Vitals Checking Multipara Monitor,Ice Box for MI Room ",25,Ministry of Defence Department of Military Affairs,2025-10-31T19:38:12Z,2025-10-31T19:38:12Z,No
GEM/2025/B/6849854,Router for Networks,4,Ministry of Civil Aviation Airports Authority of India (AAI),2025-11-04T17:00:28Z,2025-11-04T17:00:28Z,No
GEM/2025/B/6842417,Pest and Animal Control Service - One TIme; Once; Termite Control (Spot Treatment/Drilling treatmen,3298,Ministry of AYUSH Central Council for Research in Ayurvedic Sciences,2025-11-04T17:10:08Z,2025-11-04T17:10:08Z,No
GEM/2025/B/6849778,"AMC of Integrated Security and Surveillance System - Theft Prevention, Vehicle Management, Visitor ",1,Ministry of Home Affairs Central Police Organisation,2025-11-03T12:04:45Z,2025-11-03T12:04:45Z,No
GEM/2025/B/6830427,Hyper Converged Infrastructure for Data Center (V2),1,Ministry of Defence Department of Defence Research & Development,2025-11-03T12:13:12Z,2025-11-03T12:13:12Z,No
GEM/2025/B/6829063,Monthly Basis Cab & Taxi Hiring Services - SUV; 2000 KM per month and 12 hours per day per vehicle;,1,Ministry of Railways Indian Railways,2025-11-03T12:11:17Z,2025-11-03T12:11:17Z,No
GEM/2025/B/6821311,Horizontal Autoclave,4,Ministry of Labour and Employment Employees State Insuarnce Corporation,2025-11-03T12:19:45Z,2025-11-03T12:19:45Z,No
GEM/2025/B/6850219,"Manpower Outsourcing Services - Minimum wage - Unskilled; Secondary School; Admin,Manpower Outsourc",7,Ministry of Youth Affairs and Sports Department of Youth Affairs,2025-11-03T12:36:56Z,2025-11-03T12:36:56Z,No
GEM/2025/B/6845099,"Toner Cartridges / Ink Cartridges / Consumables for Printers,Toner Cartridges / Ink Cartridges / Co",9,Ministry of Railways Indian Railways,2025-11-03T11:19:59Z,2025-11-03T11:19:59Z,No
GEM/2025/B/6836290,"Custom Bid for Services - Operation and Maintenance of Thermal, Chemical and Thermography Labs",1,Ministry of Defence Department of Defence Research & Development,2025-11-03T11:25:52Z,2025-11-03T11:25:52Z,No
GEM/2025/B/6677670,High Pressure Washer,1,Ministry of Railways Indian Railways,2025-11-03T11:48:25Z,2025-11-03T11:48:25Z,No
GEM/2025/B/6760303,Battery Operated Clamp on Truck of capacity 2500 kg,1,PMO Department of Atomic Energy,2025-10-15T11:49:19Z,2025-10-15T11:49:19Z,No
GEM/2025/B/6755813,"Agniveer Precis of Social Science for Secondary Education Pages 460 Hard Binding B2W,Agniveer Preci",1290,Ministry of Defence Department of Military Affairs,2025-11-06T11:23:24Z,2025-11-06T11:23:24Z,No
GEM/2025/B/6855234,SPARE PARTS FOR LARGE SIZE AUTOCLAVE,1,Ministry of Defence Department of Defence Research & Development,2025-11-06T11:18:04Z,2025-11-06T11:18:04Z,No
GEM/2025/B/6860059,"Dusting Cloth,Exo Vim Jumbo,Surf Excel Powder,Dettol Hand wash,Room Freshener,Lizol,Hand Towels,Har",341,Ministry of Defence Department of Defence Production,2025-11-06T11:50:13Z,2025-11-06T11:50:13Z,No
GEM/2025/B/6861627,Customized AMC/CMC for Pre-owned Products - TISSUE PROCESSOR; THERMO SCIENTIFIC; Comprehensive Main,1,Ministry of Labour and Employment Employees State Insuarnce Corporation,2025-11-06T15:39:23Z,2025-11-06T15:39:23Z,No
GEM/2025/B/6860132,ABRON-BR 732 (Part 'A' & 'B') Polyimide Resin System,100,Ministry of Defence Department of Defence Research & Development,2025-11-06T15:44:50Z,2025-11-06T15:44:50Z,No
GEM/2025/B/6720211,Establish Secure and Highly Available MQTT Cluster,1,PMO Department of Atomic Energy,2025-10-07T16:02:59Z,2025-10-07T16:02:59Z,No
GEM/2025/B/6695171,CIRCUIT ANALYSIS SOFTWARE,1,Ministry of Defence Department of Defence Research & Development,2025-10-16T14:27:17Z,2025-10-16T14:27:17Z,No
GEM/2025/B/6741269,Manpower Outsourcing Services - Minimum wage - Skilled; Graduate; Others,48,Ministry of Defence Department of Military Affairs,2025-11-04T14:07:33Z,2025-11-04T14:07:33Z,No
GEM/2025/B/6826265,Digital Medical X - Ray Films (V2),300,PMO Department of Atomic Energy,2025-11-04T15:35:30Z,2025-11-04T15:35:30Z,No
GEM/2025/B/6666824,Sound Level Meter / Noise Level Meter (Sound Measuring Apparatus or Decibel Meter),1,Ministry of Science and Technology Department of Scientific and Industrial Research (DSIR),2025-09-10T16:05:59Z,2025-09-10T16:05:59Z,No
GEM/2025/B/6855630,high performance power supplies,2,Ministry of Defence Department of Defence Research & Development,2025-11-04T15:53:04Z,2025-11-04T15:53:04Z,No
GEM/2025/B/6855532,"Supply of 3 TR Ductable type Inverter type Aircooled split AC unit,Installation Testing and Commiss",82,Ministry of Communications Department of Telecommunications (DOT),2025-11-04T15:45:47Z,2025-11-04T15:45:47Z,No
GEM/2025/B/6853809,PRECISION COATING THICKNESS GAUGE,1,Ministry of Defence Department of Defence Research & Development,2025-11-04T15:47:43Z,2025-11-04T15:47:43Z,No
GEM/2025/B/6853212,MOBILE COMPUTER WORKSTATION,3,Ministry of Defence Department of Defence Research & Development,2025-11-04T15:45:56Z,2025-11-04T15:45:56Z,No
GEM/2025/B/6840337,Piano Type Modular Domestic Electrical sockets - IS 1293,1000,Ministry of Railways Indian Railways,2025-11-03T10:56:49Z,2025-11-03T10:56:49Z,No
GEM/2025/B/6840174,Piano Type Modular Domestic Electrical sockets - IS 1293,750,Ministry of Railways Indian Railways,2025-11-03T10:51:49Z,2025-11-03T10:51:49Z,No
GEM/2025/B/6849637,"Handle Door RH,Joint Assy Universal,Coolant Pump Assy,Brake Manual Valve 961 702 000 0,Control Valv",29,Ministry of Defence Department of Military Affairs,2025-11-03T11:14:49Z,2025-11-03T11:14:49Z,No
GEM/2025/B/6785104,"HDPE Woven Bags of Size 40x30,HEPE Woven Bags of Size 50x50",25000,Ministry of Finance Department of Economic Affairs,2025-11-03T11:09:31Z,2025-11-03T11:09:31Z,No
GEM/2025/B/6856402,"High power Low Loss N Type by N Type cable Assemblies 1m length,High power Low Loss N Type by N Typ",72,Ministry of Defence Department of Defence Research & Development,2025-11-04T17:27:24Z,2025-11-04T17:27:24Z,No
GEM/2025/B/6832657,Pure white baniyan cloth,1500,Ministry of Defence Department of Defence Research & Development,2025-11-04T17:58:55Z,2025-11-04T17:58:55Z,No
GEM/2025/B/6831925,Autoclave Electrical Cables Conveyor Tray,10,Ministry of Defence Department of Defence Research & Development,2025-11-04T17:54:53Z,2025-11-04T17:54:53Z,No
GEM/2025/B/6821272,"Solo L Shape Transparent File Folder,White Board 4x6 Feet,Pencils,Trays,Butter Flow Ball Pens",3005,Ministry of Defence Department of Defence Research & Development,2025-11-04T17:57:33Z,2025-11-04T17:57:33Z,No
GEM/2025/B/6856671,"Split Air Conditioner Including Green AC, Wall Mount Type (V2)",5,Ministry of Finance Department of Financial Services,2025-11-04T18:00:37Z,2025-11-04T18:00:37Z,No
GEM/2025/B/6854677,"Copier Paper A3 Size,Solo Box File Lever Arch,White Board Magnetic Dusters,Dobule Side Tape,Munix D",1380,Ministry of Defence Department of Defence Research & Development,2025-11-04T18:05:59Z,2025-11-04T18:05:59Z,No
GEM/2025/B/6843934,E - Tourist Vehicle / Golf Cart,1,Ministry of Defence Department of Defence Research & Development,2025-11-04T11:14:41Z,2025-11-04T11:14:41Z,No
GEM/2025/B/6809732,"Rigid Polyurethane Foam 250 kgs/M3, 1000X1000X50mm",75,Ministry of Defence Department of Defence Research & Development,2025-11-04T18:01:19Z,2025-11-04T18:01:19Z,No
GEM/2025/B/6856988,13.6 INCH LAPTOP WITH MAC OS,4,Ministry of Defence Department of Defence Research & Development,2025-11-04T19:19:12Z,2025-11-04T19:19:12Z,No
GEM/2025/B/6856911,Multifunction Machine MFM (V2),1,Ministry of Defence Department of Defence Research & Development,2025-11-04T19:22:15Z,2025-11-04T19:22:15Z,No
GEM/2025/B/6832647,"SPIN 12 OIL,MACHINE TOOL WAY OIL OF GRADE 32,SYSTEM 46,HLP 46,SYSTEM 68,TRICHLOROETHYLENE,GEM 2 GRE",8792,Ministry of Defence Department of Defence Research & Development,2025-10-28T17:06:49Z,2025-10-28T17:06:49Z,No
GEM/2025/B/6821311,Horizontal Autoclave,4,Ministry of Labour and Employment Employees State Insuarnce Corporation,2025-11-03T12:19:45Z,2025-11-03T12:19:45Z,No
GEM/2025/B/6850219,"Manpower Outsourcing Services - Minimum wage - Unskilled; Secondary School; Admin,Manpower Outsourc",7,Ministry of Youth Affairs and Sports Department of Youth Affairs,2025-11-03T12:36:56Z,2025-11-03T12:36:56Z,No
GEM/2025/B/6851576,Camera for CCTV System (V3),50,Ministry of Education Department of School Education and Literacy,2025-11-03T17:05:48Z,2025-11-03T17:05:48Z,No
GEM/2025/B/6840337,Piano Type Modular Domestic Electrical sockets - IS 1293,1000,Ministry of Railways Indian Railways,2025-11-03T10:56:49Z,2025-11-03T10:56:49Z,No
GEM/2025/B/6840174,Piano Type Modular Domestic Electrical sockets - IS 1293,750,Ministry of Railways Indian Railways,2025-11-03T10:51:49Z,2025-11-03T10:51:49Z,No
GEM/2025/B/6849637,"Handle Door RH,Joint Assy Universal,Coolant Pump Assy,Brake Manual Valve 961 702 000 0,Control Valv",29,Ministry of Defence Department of Military Affairs,2025-11-03T11:14:49Z,2025-11-03T11:14:49Z,No
GEM/2025/B/6785104,"HDPE Woven Bags of Size 40x30,HEPE Woven Bags of Size 50x50",25000,Ministry of Finance Department of Economic Affairs,2025-11-03T11:09:31Z,2025-11-03T11:09:31Z,No
GEM/2025/B/6845099,"Toner Cartridges / Ink Cartridges / Consumables for Printers,Toner Cartridges / Ink Cartridges / Co",9,Ministry of Railways Indian Railways,2025-11-03T11:19:59Z,2025-11-03T11:19:59Z,No
GEM/2025/B/6836290,"Custom Bid for Services - Operation and Maintenance of Thermal, Chemical and Thermography Labs",1,Ministry of Defence Department of Defence Research & Development,2025-11-03T11:25:52Z,2025-11-03T11:25:52Z,No
GEM/2025/B/6677670,High Pressure Washer,1,Ministry of Railways Indian Railways,2025-11-03T11:48:25Z,2025-11-03T11:48:25Z,No
GEM/2025/B/6786723,"Calibration Services - Electrical; PD Calibrator and RIV Calibrator; NABL Labs, ILAC; Lab",1,Ministry of Power NA,2025-10-14T10:34:03Z,2025-10-14T10:34:03Z,No
GEM/2025/B/6862137,Hand Held Explosive Detector (HHED) as per MHA QR (V2),2,Home Department Telangana,2025-11-06T16:46:57Z,2025-11-06T16:46:57Z,No
GEM/2025/B/6855565,"KIT MINT 4000H PART NO. 2906049200,ZR 450 TO 750 8000H MAINT KIT PART NO 2906049300,VALVE SOLENOID ",24,Ministry of Defence Department of Defence Research & Development,2025-11-06T16:58:38Z,2025-11-06T16:58:38Z,No
GEM/2025/B/6860440,Computer Printer (V2),13,Ministry of Railways Indian Railways,2025-11-06T16:42:09Z,2025-11-06T16:42:09Z,No
GEM/2025/B/6851661,"DIAL PLATE FOR COINING PRESS,(Plate) 25mm DIA CHANGE PART FOR MRH-150,(Plate) 27mm DIA COIN CHANGE ",343,Ministry of Finance Department of Economic Affairs,2025-11-06T16:32:22Z,2025-11-06T16:32:22Z,No
GEM/2025/B/6862362,3 GHz Two Channel RF Frequency Counter,3,Ministry of Civil Aviation Airports Authority of India (AAI),2025-11-06T17:12:48Z,2025-11-06T17:12:48Z,No
GEM/2025/B/6857512,"Microprocessor based input hybrid recorder,Recorder,Cassettee ribbon",252,Ministry of Defence Department of Defence Production,2025-11-06T17:12:15Z,2025-11-06T17:12:15Z,No
GEM/2025/B/6843498,LED Luminaire for Road and Street Lights (V2) Conforming to IS 10322 (Part 5 / Section 3),250,Ministry of Railways Indian Railways,2025-11-06T17:29:35Z,2025-11-06T17:29:35Z,No
GEM/2025/B/6841182,Custom Bid for Services - Technical Enhancement & Customer Support for Single License of ANSYS Mech,1,Ministry of Power NA,2025-11-06T17:23:08Z,2025-11-06T17:23:08Z,No
GEM/2025/B/6840827,Manpower Outsourcing Services - Minimum wage - Skilled; High School; Others,1,Ministry of Earth Sciences India Meteorological Department (IMD),2025-11-06T15:02:09Z,2025-11-06T15:02:09Z,No
GEM/2025/B/6841044,Toner Cartridges / Ink Cartridges / Consumables for Printers,8,Ministry of Railways Indian Railways,2025-11-03T15:21:14Z,2025-11-03T15:21:14Z,No
GEM/2025/B/6849948,"SITC OF 6 KVA WITH EXTERNAL BATTERIES, 2 KVA, 1 KVA ONLINE UPS",4,Ministry of Defence Department of Defence Production,2025-11-03T16:04:45Z,2025-11-03T16:04:45Z,No
GEM/2025/B/6854412,"Presenter PTZ Tracking Camera,PTZ Camera,Wall mount for cameras,Recorder and Streaming device,Captu",70,Ministry of Finance Department of Revenue,2025-11-04T12:46:04Z,2025-11-04T12:46:04Z,No
GEM/2025/B/6854155,"SUPPLY AND INSTALLATION OF 14 TON MOBILE CRANE 1 NO. AT BEML, DIST OFFICE, RAMAGUNDAM.,SUPPLY AND I",2,Ministry of Defence Department of Defence Production,2025-11-04T12:58:47Z,2025-11-04T12:58:47Z,No
GEM/2025/B/6842666,Plain Copier Paper (V3) ISI Marked to IS 14490,480,Ministry of Defence Department of Defence Research & Development,2025-11-04T12:57:27Z,2025-11-04T12:57:27Z,No
GEM/2025/B/6788980,Illuminated Stand Magnifier,20,Ministry of Defence Department of Defence Research & Development,2025-11-04T12:47:49Z,2025-11-04T12:47:49Z,No
GEM/2025/B/6741064,RO Water Plant for Hemodialysis,3,Ministry of Railways Railways Public Sector Undertakings,2025-11-04T12:51:17Z,2025-11-04T12:51:17Z,No
GEM/2025/B/6854399,LED Luminaire (Recessed Luminaire) (V3) Conforming to IS 10322 (Part 5/Section 2),150,Ministry of Home Affairs Central Police Organisation,2025-11-04T13:04:52Z,2025-11-04T13:04:52Z,No
GEM/2025/B/6806069,"Deep Groove Ball Bearing,Double Row Ball Bearing,Double Row Angular Contact Ball Bearing,Yoke type ",110,Ministry of Defence Department of Defence Production,2025-10-24T15:52:43Z,2025-10-24T15:52:43Z,No
GEM/2025/B/6855417,Custom Bid for Services - HIRING OF SERVICES FOR MATERIAL HANDLING,1,Ministry of Defence Department of Defence Research & Development,2025-11-04T15:12:48Z,2025-11-04T15:12:48Z,No
GEM/2025/B/6863920,"Profiling Floats 1,PSFI 2,Other Charges 3,Other Charges 4,Other Charges 5",8,Ministry of Earth Sciences Department of Earth Sciences,2025-11-07T10:53:44Z,2025-11-07T10:53:44Z,No
GEM/2025/B/6857435,"STANDARD DRY NITROGEN GAS,Valve spindle replacement,Total valve replacemant,Cylinder cap Valve guar",5850,PMO Department of Atomic Energy,2025-11-07T10:56:39Z,2025-11-07T10:56:39Z,No
GEM/2025/B/6806151,"Supply, Installation and Commissioning of CCTV",1,Ministry of Labour and Employment Employees State Insuarnce Corporation,2025-11-07T10:36:16Z,2025-11-07T10:36:16Z,No
GEM/2025/B/6775202,"PC84-100-00086,PC84-100-00087,PC84-100-00088,PC84-100-00089,PC84-100-00090,PC84-100-00091",170,Ministry of Defence Department of Defence Production,2025-10-10T17:33:31Z,2025-10-10T17:33:31Z,No
GEM/2025/B/6863954,"PROBE TYPE TEMPERATURE CALIBRATOR,JUMBO PROCESS INDICATOR,HANDHELD DIGITAL INDICATOR",26,Ministry of Defence Department of Defence Research & Development,2025-11-07T11:08:31Z,2025-11-07T11:08:31Z,No
GEM/2025/B/6822920,"CEFOTAXIME,CIPROFLOXACIN,PENICILLIN,VANCOMYCIN,CEFTAZIDIME,AMIKACIN,CEFTRIAXONE,AMPICILLIN SULBACTU",128,Ministry of Labour and Employment Employees State Insuarnce Corporation,2025-10-28T12:50:01Z,2025-10-28T12:50:01Z,No
GEM/2025/B/6863751,Flame Torch for Burner Rig Testing,1,Ministry of Science and Technology Department of Science and Technology (DST),2025-11-07T10:09:04Z,2025-11-07T10:09:04Z,No
GEM/2025/B/6859457,"CRTM 32 Inlet jaws item 1 as per drawing no. D53CRTM32M026P25,CRTM 32 Inlet jaws item 2 as per draw",1590,PMO Department of Atomic Energy,2025-11-07T10:10:14Z,2025-11-07T10:10:14Z,No
GEM/2025/B/6858263,Air Flow Controller as per annexure,8,PMO Department of Atomic Energy,2025-11-07T10:00:56Z,2025-11-07T10:00:56Z,No
GEM/2025/B/6861467,REVOLVING CHAIR,100,Ministry of Defence Department of Defence Production,2025-11-08T14:02:37Z,2025-11-08T14:02:37Z,No
GEM/2025/B/6851903,Monthly Basis Cab & Taxi Hiring Services - SUV; 2000 KM x 360 hours Vehicle required for official u,1,Ministry of Railways Indian Railways,2025-11-06T17:35:56Z,2025-11-06T17:35:56Z,No
GEM/2025/B/6859963,"King size cot,Single Cot,Dressing Table with Stool,Dining Table with Chair,Centre Table,COMPUTER TA",51,Ministry of Railways Indian Railways,2025-11-06T11:31:19Z,2025-11-06T11:31:19Z,No
GEM/2025/B/6854545,"Computer Operating Platform,Work support system Type-I,Work support system Type-II,Document storage",45,Ministry of Defence Department of Defence Research & Development,2025-11-06T11:40:31Z,2025-11-06T11:40:31Z,No
GEM/2025/B/6846028,Wet and dry Heavy Duty portable Industrial vaccum Cleaner as per specifications,2,PMO Department of Atomic Energy,2025-11-06T11:36:55Z,2025-11-06T11:36:55Z,No
GEM/2025/B/6860059,"Dusting Cloth,Exo Vim Jumbo,Surf Excel Powder,Dettol Hand wash,Room Freshener,Lizol,Hand Towels,Har",341,Ministry of Defence Department of Defence Production,2025-11-06T11:50:13Z,2025-11-06T11:50:13Z,No
GEM/2025/B/6792453,Electronic Weighing Scales,2,Ministry of Defence Department of Defence Research & Development,2025-10-15T14:26:09Z,2025-10-15T14:26:09Z,No
GEM/2025/B/6740177,magnetic stirrers,1,Ministry of Defence Department of Defence Research & Development,2025-11-06T12:24:51Z,2025-11-06T12:24:51Z,No
GEM/2025/B/6860478,"Toner Cartridges / Ink Cartridges / Consumables for Printers,Toner Cartridges / Ink Cartridges / Co",10,Ministry of Defence Department of Defence Research & Development,2025-11-06T12:25:55Z,2025-11-06T12:25:55Z,No
